#mobId;itemId;min;max;sweep;chance
237;2229;1;1;0;909
237;282;1;1;0;21
237;285;1;1;0;21
237;3010;1;1;1;35714
237;2329;1;1;1;3030
238;57;423;845;0;700000
238;1869;1;3;0;55556
238;2508;1;3;0;47619
238;1969;1;1;0;11364
238;1968;1;1;0;7143
238;1880;1;3;0;5556
238;1877;1;3;0;2273
238;2345;1;1;0;263
238;382;1;1;0;147
238;355;1;1;0;91
238;1877;1;1;1;55556
238;2357;1;1;1;2222
239;57;441;882;0;700000
239;1869;1;3;0;58824
239;2508;1;3;0;50000
239;1880;1;3;0;5882
239;1877;1;3;0;2326
239;2077;1;1;0;1042
239;2078;1;1;0;1042
239;2080;1;1;0;1042
239;2081;1;1;0;1042
239;2315;1;1;0;417
239;73;1;1;0;11
239;74;1;1;0;11
239;131;1;1;0;11
239;133;1;1;0;11
239;3007;1;1;1;52632
239;2079;1;1;1;9091
240;57;478;958;0;700000
240;1869;1;3;0;66667
240;2508;1;3;0;55556
240;1880;1;3;0;6667
240;2108;1;1;0;3571
240;1877;1;3;0;2703
240;2359;1;1;0;217
240;265;1;1;0;31
240;2092;1;1;1;8333
240;2353;1;1;1;2500
241;57;498;996;0;700000
241;1342;20;119;0;66667
241;1864;1;5;0;66667
241;1866;1;5;0;22222
241;1915;1;1;0;20408
241;1878;1;5;0;13333
241;1914;1;1;0;12987
241;1916;1;1;0;10000
241;3016;1;1;0;2778
241;1885;1;5;0;2778
241;1889;1;5;0;2222
241;885;1;1;0;238
241;854;1;1;0;159
241;917;1;1;0;119
241;3015;1;1;1;45455
241;2100;1;1;1;9091
242;57;518;1038;0;700000
242;1868;1;5;0;83333
242;1871;1;5;0;40000
242;1884;1;5;0;25000
242;420;1;1;0;12500
242;1895;1;5;0;11494
242;1984;1;1;0;7692
242;4127;1;1;0;3030
242;951;1;1;0;222
242;420;1;1;0;141
242;400;1;1;0;91
242;1868;1;7;1;830000
242;1985;1;1;1;58824
243;57;486;972;0;700000
243;1343;20;79;0;120000
243;1873;1;3;0;3448
243;1876;1;3;0;16949
243;4142;1;1;0;1316
243;2969;1;1;0;714
243;2112;1;1;0;667
243;2116;1;1;0;625
243;2117;1;1;0;625
243;2118;1;1;0;625
243;203;1;1;0;6
243;204;1;1;0;4
243;205;1;1;0;4
243;206;1;1;0;4
243;2503;1;1;0;4
243;1873;1;1;1;690000
243;1918;1;1;1;76923
244;57;514;1000;0;700000
244;1864;1;3;0;120000
244;1866;1;3;0;40000
244;1878;1;3;0;23810
244;1985;1;1;0;12195
244;1984;1;1;0;7692
244;1885;1;3;0;5000
244;1889;1;3;0;4000
244;4151;1;1;0;2273
244;420;1;1;0;137
244;400;1;1;0;83
244;2117;1;1;1;8333
244;3955;1;1;1;3571
245;57;525;1049;0;700000
245;1868;1;5;0;71429
245;1866;1;5;0;23256
245;1884;1;5;0;21277
245;2966;1;1;0;12658
245;1895;1;5;0;10000
245;1885;1;5;0;2941
245;2497;1;1;0;196
245;951;1;1;0;192
245;4182;1;1;0;120
245;1895;1;1;1;530000
245;4071;1;1;1;33333
246;57;627;1253;0;700000
246;1869;1;3;0;110000
246;2917;1;1;0;16667
246;1918;1;1;0;12658
246;1880;1;3;0;10989
246;1920;1;1;0;10000
246;1877;1;3;0;4348
246;4188;1;1;0;250
246;886;1;1;0;208
246;855;1;1;0;139
246;922;1;1;0;103
246;2964;1;1;1;110000
246;4152;1;1;1;38462
248;57;164;327;0;700000
248;1832;1;1;0;27778
248;1834;1;1;0;27778
248;1865;1;1;0;25000
248;1869;1;1;0;25000
248;1873;1;1;0;10000
248;1880;1;1;0;2500
248;2022;1;1;0;714
248;2023;1;1;0;556
248;185;1;1;0;14
248;86;1;1;0;14
248;179;1;1;0;14
248;180;1;1;0;14
248;181;1;1;0;14
248;182;1;1;0;14
248;183;1;1;0;14
248;184;1;1;0;14
248;2250;1;1;1;150000
248;955;1;1;0;2326
249;57;184;368;0;700000
249;1865;1;1;0;45455
249;1869;1;1;0;45455
249;1873;1;1;0;17857
249;1880;1;1;0;4545
249;260;1;1;0;106
249;1865;1;1;1;650000
249;1873;1;1;1;260000
250;57;137;264;0;700000
250;1867;1;1;0;30303
250;1872;1;1;0;30303
250;1899;1;1;0;14706
250;1882;1;1;0;5000
250;1881;1;1;0;3030
250;2182;1;1;0;2703
250;890;1;1;0;1042
250;847;1;1;0;526
250;1884;1;1;1;290000
250;2259;1;1;1;7143
251;57;143;280;0;700000
251;1867;1;1;0;40000
251;1872;1;1;0;40000
251;1882;1;1;0;6667
251;1881;1;1;0;4000
251;2017;1;1;0;2857
251;123;1;1;0;100
251;1880;1;1;1;50000
251;2017;1;1;1;6667
252;57;148;293;0;700000
252;1341;20;39;0;55556
252;1867;1;1;0;32258
252;1872;1;1;0;32258
252;1882;1;1;0;5556
252;1881;1;1;0;3226
252;605;1;1;0;1235
252;1123;1;1;0;1235
252;955;1;1;0;100
252;1865;1;1;1;520000
252;1829;1;1;1;210000
253;57;154;308;0;700000
253;1867;1;1;0;37037
253;1872;1;1;0;37037
253;1937;1;1;0;9091
253;1882;1;1;0;6250
253;1935;1;1;0;5882
253;1881;1;1;0;3704
253;2267;1;1;0;294
253;1937;1;1;0;256
253;348;1;1;0;161
253;737;1;1;1;55556
253;2265;1;1;1;5556
254;57;143;280;0;700000
254;1872;1;1;0;40000
254;1869;1;1;0;29412
254;2019;1;1;0;4167
254;1881;1;1;0;4000
254;1880;1;1;0;2941
254;291;1;1;0;100
254;2181;1;1;1;50000
254;2262;1;1;1;7692
255;57;164;327;0;700000
255;1867;1;1;1;381867
255;433;1;1;0;86
255;2022;1;1;0;5576
255;1394;1;1;0;14638
255;1832;1;1;0;44551
256;57;173;347;0;700000
256;2185;1;1;1;59685
256;275;1;1;0;56
256;1937;1;1;0;20838
256;2153;1;1;0;21691
256;1341;20;20;0;106120
257;57;184;368;0;700000
257;2148;1;1;1;22971
257;394;1;1;0;63
257;2026;1;1;0;4064
257;1870;1;1;0;64320
257;1408;1;1;0;15752
258;57;194;387;0;700000
258;1341;20;79;0;160000
258;2977;1;1;0;12658
258;469;1;1;0;556
258;436;1;1;0;357
259;57;205;409;0;700000
259;2269;1;1;1;2560
259;127;1;1;0;11
259;2029;1;1;0;4489
259;1867;1;1;0;95573
259;2154;1;1;0;23024
260;57;94;139;0;700000
260;1833;1;1;1;362133
260;66;1;1;0;301
260;1921;1;1;0;70090
260;1522;1;1;0;21728
261;57;99;159;0;700000
261;2142;1;1;1;29987
261;908;1;1;0;1512
261;1897;1;1;0;35487
261;1870;1;1;0;29987
261;1377;1;1;0;23989
262;57;96;146;0;700000
262;1896;1;1;0;33333
262;1865;1;1;0;18868
262;1869;1;1;0;18868
262;1873;1;1;0;7692
262;876;1;1;0;3846
262;114;1;1;0;2564
262;115;1;1;0;2564
262;907;1;1;0;1923
262;1833;1;1;1;760000
262;1896;1;1;1;210000
265;57;210;378;0;700000
265;1864;1;1;0;71429
265;1866;1;1;0;23810
265;1878;1;1;0;14286
265;1666;1;1;0;11905
265;1881;1;1;0;4762
265;2015;1;1;0;3333
265;1875;1;1;0;2381
265;219;1;1;0;222
265;1866;1;1;1;460000
265;2015;1;1;1;8333
266;57;127;238;0;700000
266;1864;1;1;0;66667
266;1866;1;1;0;22727
266;1878;1;1;0;13699
266;465;1;1;0;909
266;432;1;1;0;556
266;1866;1;1;1;290000
266;2180;1;1;1;32258
267;57;164;327;0;700000
267;1867;1;1;0;40000
267;1834;1;1;0;33333
267;1870;1;1;0;29412
267;1882;1;1;0;6667
267;1879;1;1;0;5000
267;2021;1;1;0;1163
267;69;1;1;0;29
267;125;1;1;0;29
267;126;1;1;0;29
267;128;1;1;0;29
267;1882;1;1;1;130000
267;2203;1;1;1;130000
268;57;206;413;0;700000
268;1341;20;39;0;55556
268;1864;1;1;0;50000
268;1866;1;1;0;16667
268;1878;1;1;0;10000
268;2024;1;1;0;2778
268;1885;1;1;0;2083
268;1889;1;1;0;1667
268;2183;1;1;0;1639
268;956;1;1;0;833
268;275;1;1;0;59
268;276;1;1;0;59
268;1878;1;1;1;250000
269;57;194;387;0;700000
269;1865;1;1;0;38462
269;1870;1;1;0;38462
269;1871;1;1;0;38462
269;1879;1;1;0;6250
269;2027;1;1;0;2381
269;956;1;1;0;1266
269;157;1;1;0;37
269;186;1;1;0;37
269;1879;1;1;1;110000
269;2029;1;1;1;8333
270;57;228;454;0;700000
270;1867;1;1;0;58824
270;1870;1;1;0;45455
270;1882;1;1;0;10000
270;1938;1;1;0;7143
270;2145;1;1;0;3226
270;415;1;1;0;222
270;416;1;1;0;222
270;393;1;1;0;139
270;394;1;1;0;139
270;2976;1;1;1;100000
270;2972;1;1;1;38462
271;57;204;408;0;700000
271;1867;1;1;0;52632
271;1870;1;1;0;40000
271;1901;1;1;0;19608
271;1882;1;1;0;9091
271;1879;1;1;0;6667
271;880;1;1;0;667
271;849;1;1;0;435
271;912;1;1;0;333
271;955;1;1;0;159
271;1882;1;1;1;150000
271;2271;1;1;1;4762
272;57;350;700;0;700000
272;1869;1;1;0;83333
272;2508;1;1;0;71429
272;1880;1;1;0;8333
272;2938;1;1;0;6250
272;2937;1;1;0;6250
272;2944;1;1;0;6250
272;2939;1;1;0;6250
272;2940;1;1;0;6250
272;2942;1;1;0;6250
272;2943;1;1;0;6250
272;1877;1;1;0;3448
272;2318;1;1;0;303
272;2429;1;1;0;111
272;2430;1;1;0;111
272;2431;1;1;0;111
272;2432;1;1;0;111
272;2452;1;1;0;111
272;2453;1;1;0;111
272;2454;1;1;0;111
272;2219;1;1;1;76923
272;3021;1;1;1;4348
273;57;435;868;0;700000
273;1342;20;119;0;47619
273;1864;1;5;0;47619
273;2508;1;5;0;20000
273;1866;1;5;0;16129
273;1878;1;5;0;10000
273;2085;1;1;0;2326
273;2086;1;1;0;2326
273;1885;1;5;0;2000
273;1889;1;5;0;1613
273;2229;1;1;0;909
273;282;1;1;0;21
273;285;1;1;0;21
273;3010;1;1;1;35714
273;2329;1;1;1;3030
274;57;423;845;0;700000
274;1869;1;3;0;55556
274;2508;1;3;0;47619
274;1969;1;1;0;11364
274;1968;1;1;0;7143
274;1880;1;3;0;5556
274;1877;1;3;0;2273
274;2345;1;1;0;263
274;382;1;1;0;147
274;355;1;1;0;91
274;1877;1;1;1;55556
274;2357;1;1;1;2222
275;57;441;882;0;700000
275;1869;1;3;0;58824
275;2508;1;3;0;50000
275;1880;1;3;0;5882
275;1877;1;3;0;2326
275;2077;1;1;0;1042
275;2078;1;1;0;1042
275;2080;1;1;0;1042
275;2081;1;1;0;1042
275;2315;1;1;0;417
275;73;1;1;0;11
275;74;1;1;0;11
275;131;1;1;0;11
275;133;1;1;0;11
275;3007;1;1;1;52632
275;2079;1;1;1;9091
276;57;478;958;0;700000
276;1869;1;3;0;66667
276;2508;1;3;0;55556
276;1880;1;3;0;6667
276;2108;1;1;0;3571
276;1877;1;3;0;2703
276;2359;1;1;0;217
276;265;1;1;0;31
276;2092;1;1;1;8333
276;2353;1;1;1;2500
277;57;627;1253;0;700000
277;1869;1;3;0;110000
277;2917;1;1;0;16667
277;1918;1;1;0;12658
277;1880;1;3;0;10989
277;1920;1;1;0;10000
277;1877;1;3;0;4348
277;4188;1;1;0;250
277;886;1;1;0;208
277;855;1;1;0;139
277;922;1;1;0;103
277;2964;1;1;1;110000
277;4152;1;1;1;38462
279;57;335;669;0;700000
279;2508;1;1;0;50000
279;1874;1;1;0;3846
279;1875;1;1;0;3846
279;3075;1;1;0;3704
279;3076;1;1;0;3704
279;3077;1;1;0;3704
279;3081;1;1;0;3704
279;2076;1;1;0;1370
279;2062;1;1;0;1370
279;2075;1;1;0;1370
279;96;1;1;0;14
279;298;1;1;0;14
279;302;1;1;0;14
279;2074;1;1;1;9091
279;2340;1;1;1;2778
280;57;414;829;0;700000
280;1539;1;1;0;25641
280;1869;1;1;0;120000
280;1978;1;1;0;12346
280;4055;1;1;0;12346
280;1880;1;1;0;11628
280;2957;1;1;0;8333
280;1877;1;1;0;4545
280;2170;1;1;0;2703
280;103;1;1;0;149
280;107;1;1;0;149
280;517;1;1;0;105
280;1869;1;3;1;740000
280;1915;1;1;1;130000
281;57;518;1038;0;700000
281;1868;1;5;0;83333
281;1871;1;5;0;40000
281;1884;1;5;0;25000
281;420;1;1;0;12500
281;1895;1;5;0;11494
281;1984;1;1;0;7692
281;4127;1;1;0;3030
281;951;1;1;0;222
281;420;1;1;0;141
281;400;1;1;0;91
281;1868;1;7;1;830000
281;1985;1;1;1;58824
282;57;486;972;0;700000
282;1343;20;79;0;120000
282;1873;1;3;0;34483
282;1876;1;3;0;16949
282;4142;1;1;0;1316
282;2969;1;1;0;714
282;2112;1;1;0;667
282;2116;1;1;0;625
282;2117;1;1;0;625
282;2118;1;1;0;625
282;203;1;1;0;6
282;204;1;1;0;4
282;205;1;1;0;4
282;206;1;1;0;4
282;2503;1;1;0;4
282;1873;1;1;1;690000
282;1918;1;1;1;76923
283;57;514;1000;0;700000
283;1864;1;3;0;120000
283;1866;1;3;0;40000
283;1878;1;3;0;23810
283;1985;1;1;0;12195
283;1984;1;1;0;7692
283;1885;1;3;0;5000
283;1889;1;3;0;4000
283;4151;1;1;0;2273
283;420;1;1;0;137
283;400;1;1;0;83
283;2117;1;1;1;8333
283;3955;1;1;1;3571
284;57;525;1049;0;700000
284;1868;1;5;0;71429
284;1866;1;5;0;23256
284;1884;1;5;0;21277
284;2966;1;1;0;12658
284;1895;1;5;0;10000
284;1885;1;5;0;2941
284;2497;1;1;0;196
284;951;1;1;0;192
284;4182;1;1;0;120
284;1895;1;1;1;530000
284;4071;1;1;1;33333
285;57;545;1089;0;700000
285;1869;1;3;0;100000
285;1880;1;3;0;10000
285;1877;1;3;0;3846
285;2115;1;1;0;3226
285;4185;1;1;0;217
285;135;1;1;0;25
285;2961;1;1;1;110000
285;1877;1;1;1;76923
286;57;498;996;0;700000
286;1342;20;119;0;66667
286;1864;1;5;0;66667
286;1866;1;5;0;22222
286;1915;1;1;0;20408
286;1878;1;5;0;13333
286;1914;1;1;0;12987
286;1916;1;1;0;10000
286;3016;1;1;0;2778
286;1885;1;5;0;2778
286;1889;1;5;0;2222
286;885;1;1;0;238
286;854;1;1;0;159
286;917;1;1;0;119
286;3015;1;1;1;45455
286;2100;1;1;1;9091
287;57;585;1171;0;700000
287;1869;1;3;0;100000
287;1880;1;3;0;10204
287;4057;1;1;0;5882
287;4065;1;1;0;5882
287;1877;1;3;0;4167
287;4056;1;1;0;3704
287;4064;1;1;0;3704
287;4171;1;1;0;2564
287;383;1;1;0;31
287;2379;1;1;0;31
287;357;1;1;0;20
287;2376;1;1;0;20
287;4103;1;1;1;12658
287;947;1;1;1;833
291;57;119;212;0;700000
291;1867;1;1;0;22727
291;1870;1;1;0;16949
291;1929;1;1;0;10000
291;1927;1;1;0;6250
291;1882;1;1;0;3704
291;1879;1;1;0;2857
291;33;1;1;0;667
291;27;1;1;0;417
291;2257;1;1;0;417
291;1879;1;1;1;58824
291;2255;1;1;1;8333
292;57;103;179;0;700000
292;1897;1;1;0;26316
292;1865;1;1;0;9091
292;1870;1;1;0;9091
292;1871;1;1;0;9091
292;736;1;1;0;4762
292;877;1;1;0;2222
292;1062;1;1;0;1563
292;1879;1;1;0;1563
292;845;1;1;0;1493
292;908;1;1;0;1111
292;955;1;1;0;37
292;2150;1;1;1;160000
292;2139;1;1;1;66667
293;57;103;179;0;700000
293;1873;1;1;1;65856
293;50;1;1;0;2918
293;1925;1;1;0;64776
293;1865;1;1;0;32928
293;1671;1;1;0;24696
294;57;122;225;0;700000
294;2178;1;1;1;51864
294;68;1;1;0;100
294;1930;1;1;0;31198
294;1803;1;1;0;102245
294;734;1;1;0;6760
295;57;113;203;0;700000
295;2179;1;1;1;87974
295;87;1;1;0;23
295;2014;1;1;0;2219
295;1787;1;1;0;117675
296;57;107;191;0;700000
296;2179;1;1;1;83018
296;16;1;1;0;21
296;2014;1;1;0;2094
296;2258;1;1;0;2545
296;735;1;1;0;2892
297;57;119;210;0;700000
297;1804;1;1;1;7680
297;177;1;1;0;24
297;2016;1;1;0;2362
297;1802;3;3;0;110108
298;57;119;210;0;700000
298;1865;1;1;1;192000
298;34;1;1;0;1501
298;1926;1;1;0;11636
298;1795;1;1;0;144906
299;57;265;529;0;700000
299;1869;1;1;1;463200
299;261;1;1;0;10
299;2039;1;1;0;5861
299;2159;1;1;0;17156
300;57;319;639;0;700000
300;2211;1;1;1;12538
300;89;1;1;0;2
300;2061;1;1;0;5505
300;1805;1;1;0;1118
301;57;278;556;0;700000
301;2208;1;1;1;38603
301;280;1;1;0;8
301;2054;1;1;0;4347
301;1869;1;1;0;97280
301;2161;1;1;0;21723
301;1342;20;20;0;113493
302;57;291;583;0;700000
302;2209;1;1;1;38316
302;297;1;1;0;8
302;2055;1;1;0;4424
302;1869;1;1;0;101920
302;2299;1;1;0;1024
302;735;1;1;0;5945
303;57;305;611;0;700000
303;1865;1;1;1;534400
303;190;1;1;0;9
303;2058;1;1;0;4640
303;1865;1;1;0;106880
303;1805;1;1;0;1069
304;57;216;433;0;700000
304;2145;1;1;1;27029
304;416;1;1;0;477
304;1940;1;1;0;33887
304;1882;1;1;0;16818
304;2145;1;1;0;16217
305;57;265;529;0;700000
305;2290;1;1;1;2573
305;629;1;1;0;709
305;1947;1;1;0;53356
305;2195;1;1;0;5449
305;1341;40;40;0;81060
306;736;1;1;0;260000
306;1864;1;19;0;100000
306;2070;1;1;0;52632
306;2072;1;1;0;52632
306;1866;1;19;0;34483
306;1878;1;19;0;20833
306;1885;1;19;0;4348
306;1889;1;19;0;3448
306;226;1;1;0;588
306;232;1;1;0;588
306;2496;1;1;1;28571
307;57;66;89;0;700000
307;17;20;39;0;45455
307;1867;1;1;0;12048
307;1870;1;1;0;9091
307;2138;1;1;0;2703
307;2006;1;1;0;2564
307;152;1;1;0;909
307;5;1;1;0;588
307;8;1;1;0;588
307;1867;1;1;1;250000
307;2137;1;1;1;55556
308;57;97;151;0;700000
308;1925;1;1;0;50000
308;1868;1;1;0;28571
308;1866;1;1;0;10000
308;1062;1;1;0;2439
308;38;1;1;0;2273
308;50;1;1;0;2273
308;2254;1;1;0;588
308;1868;1;1;1;590000
308;1924;1;1;1;90909
309;57;7;11;0;700000
309;1786;1;1;1;8820
309;48;1;1;0;35757
309;1867;1;1;0;7350
309;1872;1;1;0;7350
309;1294;1;1;0;11760
310;57;97;151;0;700000
310;1867;1;3;0;62500
310;1872;1;3;0;62500
310;1801;1;1;0;47619
310;1872;1;1;1;390000
310;735;1;1;1;24390
311;57;34;48;0;700000
311;1831;1;1;0;16949
311;1864;1;1;0;12658
311;1129;1;1;0;8333
311;1119;1;1;0;8333
311;1122;1;1;0;8333
311;1866;1;1;0;4167
311;1060;1;1;1;210000
311;2005;1;1;1;6667
312;57;42;59;0;700000
312;1864;1;1;0;15873
312;19;1;1;0;14925
312;42;1;1;0;10417
312;1866;1;1;0;5263
312;2137;1;1;0;2326
312;1866;1;1;1;83333
312;2136;1;1;1;35714
313;57;79;107;0;700000
313;1864;1;1;0;21739
313;1796;1;1;0;13699
313;1866;1;1;0;7143
313;463;1;1;0;5882
313;1103;1;1;0;5882
313;428;1;1;0;3571
313;1100;1;1;0;3571
313;1062;1;1;0;1818
313;1814;1;1;1;120000
313;22;1;1;1;18182
314;57;154;308;0;700000
314;1881;1;1;1;35947
314;181;1;1;0;13
314;2022;1;1;0;5249
314;2268;1;1;0;1673
315;736;1;1;0;150000
315;1867;1;13;0;58824
315;1872;1;13;0;58824
315;2028;1;1;0;37037
315;1882;1;13;0;10000
315;1881;1;13;0;5882
315;223;1;1;0;667
315;238;1;1;0;667
315;239;1;1;0;667
315;241;1;1;0;667
315;417;1;1;1;19608
316;57;90;121;0;700000
316;1864;1;1;0;32258
316;1866;1;1;0;10870
316;1062;1;1;0;2703
316;30;1;1;0;2632
316;2386;1;1;0;2632
316;23;1;1;0;1639
316;1864;1;1;1;500000
316;1803;1;1;1;210000
317;57;16;24;0;700000
317;1867;1;1;0;10526
317;1872;1;1;0;10526
317;1786;1;1;0;6250
317;1;1;1;0;6250
317;1867;1;1;1;62500
318;57;34;48;0;700000
318;1867;1;1;0;8333
318;1872;1;1;0;8333
318;1129;1;1;0;8333
318;1119;1;1;0;8333
318;1122;1;1;0;8333
318;1666;1;1;0;2083
318;1795;1;1;1;360000
318;1867;1;1;1;130000
319;57;25;35;0;700000
319;116;1;1;0;71429
319;112;1;1;0;47619
319;118;1;1;0;34483
319;1060;1;1;0;19231
319;1865;1;1;0;8333
319;1870;1;1;0;8333
319;1871;1;1;0;8333
319;1865;1;1;1;71429
319;1787;1;1;1;55556
320;57;92;127;0;700000
320;1871;1;1;0;16949
320;1865;1;1;0;16949
320;1870;1;1;0;16949
320;2009;1;1;0;3571
320;216;1;1;0;370
320;1831;1;1;1;690000
320;2010;1;1;1;10101
321;57;79;107;0;700000
321;1797;1;1;0;21739
321;1865;1;1;0;10870
321;1870;1;1;0;10870
321;1871;1;1;0;10870
321;2006;1;1;0;3125
321;152;1;1;0;1075
321;5;1;1;0;714
321;8;1;1;0;714
321;1870;1;1;1;220000
321;2005;1;1;1;15873
322;57;55;75;0;700000
322;1865;1;1;0;38462
322;1870;1;1;0;38462
322;1871;1;1;0;38462
322;2136;1;1;0;11111
322;1796;1;1;1;190000
322;1870;1;1;1;150000
323;57;94;139;0;700000
323;1833;1;1;0;28571
323;1865;1;1;0;10870
323;1870;1;1;0;10870
323;1871;1;1;0;10870
323;1801;1;1;0;5556
323;2009;1;1;0;3846
323;216;1;1;0;400
323;1865;1;1;1;280000
323;1869;1;1;1;280000
324;57;79;107;0;700000
324;1060;1;3;0;47619
324;1814;1;1;0;22727
324;1865;1;3;0;21739
324;1870;1;3;0;21739
324;1871;1;3;0;21739
324;1871;1;1;1;220000
324;1791;1;1;1;40000
325;57;25;35;0;700000
325;116;1;1;0;71429
325;112;1;1;0;47619
325;118;1;1;0;34483
325;1865;1;1;0;8333
325;1870;1;1;0;8333
325;1871;1;1;0;8333
325;1788;1;1;0;7143
325;118;1;1;1;210000
325;1787;1;1;1;55556
326;57;55;75;0;700000
326;29;1;1;0;7692
326;1865;1;1;0;6250
326;1870;1;1;0;6250
326;1871;1;1;0;6250
326;22;1;1;0;5000
326;2135;1;1;0;1786
326;1062;1;1;0;1010
326;2135;1;1;1;45455
326;2006;1;1;1;10989
327;57;25;35;0;700000
327;116;1;1;0;71429
327;112;1;1;0;47619
327;118;1;1;0;34483
327;17;20;39;0;34483
327;1865;1;1;0;7143
327;1870;1;1;0;7143
327;1871;1;1;0;7143
327;1786;1;1;0;5556
327;1865;1;1;1;71429
327;1870;1;1;1;71429
328;57;55;75;0;700000
328;1865;1;1;0;38462
328;1870;1;1;0;38462
328;1871;1;1;0;38462
328;1814;1;1;0;20000
328;1865;1;1;1;150000
328;2137;1;1;1;45455
329;57;107;191;0;700000
329;1865;1;1;0;58824
329;1869;1;1;0;58824
329;1873;1;1;0;23810
329;1880;1;1;0;5882
329;3953;1;1;0;2381
329;956;1;1;0;1961
329;1869;1;1;1;350000
329;1880;1;1;1;35714
330;57;90;121;0;700000
330;1864;1;3;0;83333
330;1803;1;1;0;66667
330;1866;1;3;0;27027
330;1896;1;1;1;180000
330;1866;1;1;1;170000
331;57;79;107;0;700000
331;1795;1;1;0;41667
331;875;1;1;0;21277
331;113;1;1;0;14286
331;1865;1;1;0;10870
331;1870;1;1;0;10870
331;1871;1;1;0;10870
331;906;1;1;0;10753
331;1871;1;1;1;220000
331;2007;1;1;1;15873
332;736;1;1;0;200000
332;1867;1;19;0;55556
332;1872;1;19;0;55556
332;1882;1;19;0;9091
332;1881;1;19;0;5556
332;260;1;1;0;4348
332;606;1;1;1;50000
333;57;93;132;0;700000
333;1865;1;1;0;13158
333;1869;1;1;0;13158
333;736;1;1;0;6667
333;1873;1;1;0;5263
333;2371;1;1;0;833
333;255;1;1;0;385
333;1792;1;1;1;19608
333;2008;1;1;1;10309
334;57;7;10;0;700000
334;1060;1;1;0;7143
334;1864;1;1;0;6667
334;11;1;1;0;2564
334;1866;1;1;0;2174
334;118;1;1;1;58824
334;1864;1;1;1;40000
335;57;99;159;0;700000
335;1867;1;1;0;26316
335;1872;1;1;0;26316
335;2173;1;1;0;5556
335;176;1;1;0;175
335;2501;1;1;0;175
335;1867;1;1;1;410000
335;2173;1;1;1;83333
336;57;55;75;0;700000
336;1060;1;1;0;16949
336;1864;1;1;0;15152
336;1866;1;1;0;5000
336;463;1;1;0;4000
336;1103;1;1;0;4000
336;428;1;1;0;2500
336;1100;1;1;0;2500
336;2138;1;1;0;2222
336;1802;1;1;1;333333
336;29;1;1;1;20408
337;57;7;11;0;700000
337;1872;1;1;1;14700
337;36;1;1;0;35757
337;1867;1;1;0;7350
337;1872;1;1;0;7350
337;1787;1;1;0;1764
337;17;20;20;0;11025
338;57;107;191;0;700000
338;1868;1;3;0;90909
338;1871;1;3;0;43478
338;1804;1;1;0;3571
338;955;1;1;0;357
338;1927;1;1;1;27778
338;3032;1;1;1;14085
339;57;143;280;0;700000
339;1871;1;1;1;246347
339;101;1;1;0;18
339;2019;1;1;0;3756
339;1884;1;1;0;30320
339;1801;1;1;0;74462
340;57;92;127;0;700000
340;1872;1;3;0;55556
340;1869;1;3;0;41667
340;1661;1;1;0;16949
340;1792;1;1;1;18868
341;57;101;172;0;700000
341;1924;1;1;0;20408
341;1865;1;1;0;12658
341;1869;1;1;0;12658
341;1873;1;1;0;5000
341;1800;1;1;0;4000
341;945;1;1;0;3704
341;102;1;1;0;1786
341;1880;1;1;0;1266
341;44;1;1;0;1250
341;2141;1;1;1;66667
341;2143;1;1;1;66667
342;57;92;127;0;700000
342;17;20;39;0;62500
342;1867;1;1;0;16949
342;1870;1;1;0;12821
342;1794;1;1;0;909
342;2371;1;1;0;769
342;255;1;1;0;370
342;1870;1;1;1;260000
342;429;1;1;1;6667
343;57;79;107;0;700000
343;875;1;1;0;21277
343;1867;1;1;0;14493
343;113;1;1;0;14286
343;1870;1;1;0;10870
343;906;1;1;0;10753
343;2136;1;1;0;3226
343;735;1;1;0;909
343;1795;1;1;1;830000
343;1060;1;1;1;490000
344;736;1;1;0;170000
344;1874;1;1;0;22727
344;1875;1;1;0;22727
344;257;1;1;0;3571
344;2030;1;1;1;120000
345;57;97;151;0;700000
345;1865;1;1;0;19231
345;1869;1;1;0;19231
345;1873;1;1;0;7692
345;31;1;1;0;909
345;412;1;1;0;909
345;24;1;1;0;556
345;390;1;1;0;556
345;1925;1;1;1;190000
345;2174;1;1;1;130000
346;57;93;132;0;700000
346;1865;1;1;0;13158
346;1869;1;1;0;13158
346;20;1;1;0;7692
346;43;1;1;0;5263
346;1873;1;1;0;5263
346;1789;1;1;0;2439
346;1869;1;1;1;270000
346;1803;1;1;1;220000
347;57;514;1000;0;700000
347;1869;1;3;0;90909
347;4180;1;1;0;19608
347;1880;1;3;0;9091
347;1877;1;3;0;3571
347;2119;1;1;0;3226
347;228;1;1;0;23
347;1880;1;1;1;180000
347;1986;1;1;1;18868
348;57;96;146;0;700000
348;1868;1;1;0;37037
348;1866;1;1;0;12500
348;2010;1;1;0;2941
348;1792;1;1;0;278
348;1333;1;1;0;278
348;1831;1;1;1;760000
348;1794;1;1;1;21277
349;57;93;132;0;700000
349;1864;1;1;0;52632
349;1866;1;1;0;17544
349;30;1;1;0;2778
349;2386;1;1;0;2778
349;23;1;1;0;1754
349;2009;1;1;1;18868
350;57;97;151;0;700000
350;1868;1;1;0;58824
350;1897;1;1;0;22727
350;1866;1;1;0;19231
350;877;1;1;0;1961
350;845;1;1;0;1299
350;908;1;1;0;1000
350;1866;1;1;1;200000
